Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,split
1/11/2006,-0.007726794,0.004251347,0.005508061,0.000625531,0.009479529,0.000848965,-0.001562208,-0.002457978,0.005034947,train
1/12/2006,-0.013995032,-0.007220202,-0.007043428,-0.007535452,-0.005405711,-0.00254894,0,-0.000923215,-0.008902213,train
1/13/2006,0.002291289,0.011821202,-0.000615125,-0.003472742,-0.000452606,-0.001277124,0.006856299,-0.000615874,0.000298419,train
1/17/2006,0.00098059,0.021795327,-0.010509518,-0.005072971,-0.009990465,-0.003840085,0.010503506,-0.002776559,-0.00537815,train
1/18/2006,-0.009849353,-0.008298992,-0.002800682,0.00127072,-0.011937694,0.004266015,0.002148862,0.001543211,-0.003301093,train
1/19/2006,0.010502869,0.017242225,-0.003121657,0.004750394,0.008737789,0.000851194,0.008853677,0.005230416,0.007486016,train
1/20/2006,-0.017122907,0.004441494,-0.021166172,-0.022041646,-0.026445356,-0.014567356,-0.005792022,-0.019207522,-0.017150453,train
1/23/2006,0.013524731,0.010930742,0.002550858,0.000645611,-0.003768349,0.000862883,-0.001529707,-0.000625936,-0.000607265,train
1/24/2006,0.011078744,-0.005979165,0.004448967,0.007396988,0.003298124,0.003443427,0.008840183,-0.004705556,0.009971036,train
1/25/2006,0.004848811,-0.021215109,0.001900366,-0.000320961,0.003286723,0.000859053,-0.013751152,-0.001259041,-0.00361428,train
1/26/2006,0.011861239,0.003237983,0.016944216,0.011156057,0.006542436,0.00214481,-0.008963136,0.005025193,0.004215522,train
1/27/2006,0.006986241,0.017271345,0.000933047,0.002215808,0.011116094,0.00810747,0.005572557,0.011525072,0.004497194,train
1/30/2006,0.002843907,0.022688535,-0.003113178,0.002211569,0.003219035,-0.003832398,-0.006815636,-0.00465667,-0.002395689,train
1/31/2006,0.001576574,-0.005016729,-0.003748995,-0.005695998,-0.008298817,-0.004703249,-0.000621706,-0.000310719,-0.003604933,train
2/1/2006,0.00283155,-0.024046971,-0.000626083,0.008531877,0.006000862,0.00256815,0.002795979,0.006205081,0.003304776,train
2/2/2006,-0.014876078,-0.009998281,-0.006913727,-0.008531877,-0.013902301,-0.00042769,-0.013112838,-0.008074466,-0.001200538,train
2/3/2006,-0.008968178,-0.00919348,-0.0041083,-0.002224466,-0.007023802,-0.006436163,-0.005041251,-0.00187273,-0.004816332,train
2/6/2006,0.017857153,0.019369048,0.002845746,0.003493087,-0.002823573,-0.002154977,0.005983122,-0.00910076,-0.000301561,train
2/7/2006,-0.026582699,-0.042636857,-0.006653228,-0.007317065,-0.00283168,-0.004756687,-0.005983122,-0.001577766,-0.006055195,train
2/8/2006,0.00162148,0.000185512,0.006337263,0.00477763,0.019191061,0.004325369,-0.000316022,0.012862868,0.006960245,train
2/9/2006,0.003235442,-0.023058627,0.002523703,0.005703386,-0.004646879,0.003016375,0.003469297,0.000934488,-0.00030145,train
2/10/2006,-0.001940026,-0.003609713,0.005655253,0.006613179,0.007886553,-0.00129191,0.000630175,-0.002181987,0.003612907,train
2/13/2006,-0.010083355,-0.004004931,-0.003766647,0.00125494,-0.009284626,-0.001293148,-0.001260014,-0.001249214,-0.00240694,train
2/14/2006,0.026453248,-0.011338495,0.011879249,0.011841806,0.013435248,0.012433108,-0.000945346,0.009640912,0.011086183,train
2/15/2006,-0.004466941,-0.005426586,0.005886673,0.00278428,0.005507208,0.006370984,0.001575185,0.005863053,0.004459405,train
2/16/2006,0.013026693,0.022671849,0.005852222,0.002776227,0.009111199,0.004646304,0.007840686,0.006440573,0.003258005,train
2/17/2006,-0.000948137,0.007004217,-0.004000439,0.002461919,-0.005456904,-0.004222837,0.009018889,-0.000611389,-0.00593157,train
2/21/2006,0.000316543,0.019429059,-0.00308838,-0.00400337,-0.011003853,-0.001270999,0.001546538,-0.005213837,-0.005368528,train
2/22/2006,0.004097565,-0.018863745,0.018692098,0.01043593,0.005058317,0.008019114,0.003703312,0.008573499,0.007448242,train
2/23/2006,-0.00504596,-0.001131385,-0.003649503,-0.003364001,-0.005058317,0.00042008,-0.001232914,-0.003665535,-0.005356922,train
2/24/2006,0.002841469,0.012194051,0.002130659,0.000612071,0.000460686,-0.005054456,0.003078623,0,-0.001791778,train
2/27/2006,-0.008230531,-0.01749318,0.001822042,0.00640956,0.00917433,0.007153354,0.007961032,0.007620566,0.008928356,train
2/28/2006,-0.01279617,-0.006854532,-0.009758525,-0.011628573,-0.011481207,-0.013508325,-0.006732008,-0.013143877,-0.008330881,train
3/1/2006,0.015335923,0.016861227,0.005196046,0.007970942,0.019666588,0.003817766,-0.0027671,0.000922801,0.007441519,train
3/2/2006,0.006006027,0.016581847,-0.006115933,-0.002751929,0.002261571,-0.005519248,-0.00061577,-0.001846146,-0.006545658,train
3/3/2006,0.00031498,0.000184395,-0.002457442,0.002446622,-0.005890888,0.002551168,-0.004941713,-0.003393479,-0.000597363,train
3/6/2006,-0.013640048,-0.035348634,-0.003079422,-0.005205744,-0.004099577,-0.003402905,-0.0162294,-0.005266991,-0.00629207,train
3/7/2006,-0.009627912,-0.014846346,0.003387528,0.000613868,-0.00641041,0.006794451,-0.0047315,0.000310451,-0.004518586,train
3/8/2006,-0.006145907,0,0.000614539,-0.001228273,-0.000918949,0.010942912,-0.000949056,0.006808648,0.001810113,train
3/9/2006,-0.001948673,-0.007213137,-0.006163149,-0.001229462,-0.005994998,0.001672477,-0.002852056,-0.003398336,-0.003925871,train
3/10/2006,0.017722492,0.005463306,0.008923811,0.010403754,0.004614715,0.009151567,0.006327252,0.003707124,0.009335785,train
3/13/2006,0.002233326,0.019463216,0.000306479,-0.000609326,0.003676456,0.000827704,0.001260577,-0.0006169,-0.000299359,train
3/14/2006,0.018314336,0.018341721,0.011571282,0.009398513,0.01140244,-0.00248517,0.010651692,0.007071559,0.010736566,train
3/15/2006,0.011819738,0.005232995,0.001210308,0.014974921,0.005878325,-0.003739851,0.006522492,0.003364188,0.00562044,train
3/16/2006,0.001544994,0.015719165,0.003320765,0.000594581,-0.006331588,0.003325055,0.00524985,0,0.002062623,train
3/17/2006,-0.001304028,-0.012760689,0.002934828,0.007605086,0.003171345,-0.000584529,-0.002423552,0.002356241,0.00167674,train
3/20/2006,-0.002177305,-0.022430073,0.000604135,-0.001777215,0.001807061,0.005826298,-0.014726757,0.001832153,-0.002354373,train
3/21/2006,-0.014740713,-0.001717541,-0.010013676,-0.003861787,-0.004071759,-0.006660944,-0.007605138,-0.00611992,-0.005613479,train
3/22/2006,0.01037292,0.006660852,0.007898432,0.007413218,0.000453177,0.009147743,0.004760233,0.010077779,0.003253829,train
3/23/2006,0.002810206,0.014686924,-0.004853607,-0.004144874,-0.002267726,-0.007478908,-0.001267342,-0.005484369,-0.000590539,train
3/24/2006,-0.000624134,0.006706465,-0.000303597,-0.000890631,0.003174113,0,-0.001903139,-0.001528997,-0.001478784,train
3/27/2006,0.006841062,0.005185138,-0.000608643,0.000890631,0.001357071,-0.003341773,-0.006691395,-0.00767925,-0.000296047,train
3/28/2006,-0.008402138,0.007727642,-0.008250585,-0.007145025,-0.011366145,-0.007981019,-0.004164414,-0.009293672,-0.005342841,train
3/29/2006,0.016734267,0.011662019,0.004592005,0.010107181,0.014976346,0.007144396,0.006081055,0.002797344,0.008888872,train
3/30/2006,0.003681046,-0.000543777,-0.006127371,0,0.003148202,-0.007988749,-0.008974753,-0.001864414,-0.004138249,train
3/31/2006,-0.009537286,-0.014054751,0.000307361,-0.000295937,-0.005854603,-0.003805992,-0.00743243,-0.005612475,-0.002966502,train
4/3/2006,0.012288898,0.005499387,0.001534895,0.003544168,0.005854603,0.003384481,0.001296385,-0.000625722,-0.003571641,train
4/4/2006,0.001525763,0.013076786,0.01067841,0.006757664,0.0035855,-0.000845424,0.010633437,0.001250897,0.005649088,train
4/5/2006,0.013626252,0.016286684,0.00181984,0.000585646,0.008465595,0.002111288,0.009569364,-0.003129946,0.006501154,train
4/6/2006,0.002103226,0.002128218,-0.003642315,-0.001464644,-0.000887859,-0.003803257,-0.012457995,-0.007552336,0.002059512,train
4/7/2006,-0.015424539,-0.019678507,-0.009469413,-0.004994564,-0.011612128,-0.008930335,-0.014244788,-0.012074903,-0.004418744,train
4/10/2006,-0.000304939,0.01879213,0.001839306,-0.003540876,-0.001349388,0.001280516,-0.000325837,-0.001919698,-0.001477264,train
4/11/2006,-0.007344178,-0.007117285,-0.008615102,-0.001775112,-0.009037523,-0.009430126,-0.011481259,-0.010950391,-0.008015229,train
4/12/2006,0.006734021,-0.006629664,0.002160793,0.006787501,0.001813942,0.003439407,0.002306756,0.006777598,-0.000894693,train
4/13/2006,0.005173039,0.003231026,0.001540471,-0.004125936,0.001358625,-0.001718255,-0.004618846,-0.002254313,0.002383696,train
4/17/2006,0.008762629,0.018286981,-0.000924057,-0.005033629,-0.010918852,-0.005604638,-0.000992394,-0.005819257,-0.005072022,train
4/18/2006,0.027008483,0.024160859,0.01832161,0.02375855,0.019927984,0.009466401,0.019017215,0.009359608,0.014550736,train
4/19/2006,0.006712739,0.015337449,0.001209147,0.006356412,-0.000897312,0.001284232,0.003242123,-0.005799356,-0.003544076,train
4/20/2006,-0.009351319,-0.01037006,0.00211298,0.003736998,0.000897312,0.001709626,0.00709703,0.009006197,0.003838971,train
4/21/2006,0.009932776,0.020633395,-0.001206885,0.001147443,-0.010820934,0,0.004489757,-0.002243956,-0.007692597,train
4/24/2006,-0.003494841,-0.015349758,0.000301785,0.003433633,-0.001360765,0.004260654,0.009237172,-0.003858399,-0.000296892,train
4/25/2006,-0.007025513,-0.013003096,-0.006055023,-0.011780362,-0.000453784,0,-0.014370123,-0.006139661,-0.001486628,train
4/26/2006,-0.000294313,-0.01596951,0.005753238,0.005476696,0.003626351,0.009309918,-0.010021168,0,0.006820179,train
4/27/2006,-0.020184417,-0.011438775,0.015578736,-0.005476696,0.009905426,0.001263148,0.013232903,-0.005526158,0.007947089,train
4/28/2006,0.004487641,0.011264035,0.009467184,-0.002024954,-0.02128181,0.002520921,0.004158978,0.010053749,-0.000587248,train
5/1/2006,0.006546002,0.016316488,-0.015729697,0.002602985,-0.008272667,-0.000419752,-0.00930225,-0.008750535,-0.005588641,train
5/2/2006,0.009738683,0.021967776,0.006262513,0.008055166,0.004604202,0.005860143,0.015984917,0,0.000884738,train
5/3/2006,0.000293983,-0.015617381,-0.000892466,0.000286909,-0.002299232,-0.006700296,-0.003176838,-0.011129696,0.002648624,train
5/4/2006,0.009932776,-0.004629735,0.002080991,0.011959043,0.003676456,0.001679422,0.001271653,0.003286453,0.005569467,train
5/5/2006,0.0069524,0.011620251,0.014150949,0.009857596,0.005490009,0.009186061,0.022310837,0.009794561,0.011624949,train
5/8/2006,0.003745711,-0.00442729,-0.004106904,-0.000841217,0.001367154,0.005388228,-0.007798994,-0.000325414,0.001443433,train
5/9/2006,0.006593589,0.005954814,0.001762087,0,-0.004108391,0.002889752,-0.008492018,-0.007175594,0.002881173,train
5/10/2006,0.000285237,0.009286436,0.000586767,0.00056145,-0.010577435,-0.00413007,0.007865141,-0.000982447,0.000574982,train
5/11/2006,-0.013805376,-0.013025351,-0.01655855,-0.005059661,-0.021023425,-0.012495226,-0.009446141,-0.001967713,-0.010114238,train
5/12/2006,-0.021662983,-0.034471097,-0.010189102,-0.015904982,-0.009488139,-0.007994931,-0.011133961,-0.002300583,-0.009924486,train
5/15/2006,-0.013107663,-0.021195927,0.006903715,0.000286215,0.000952205,0.010924591,0.00637727,0.014050247,0.002637247,train
5/16/2006,0.000299991,0.003593439,-0.001197131,-0.000286215,-0.009568834,0.003753544,-0.004459615,0.002591946,-0.007046899,train
5/17/2006,-0.027349016,-0.02580035,-0.020270008,-0.020827941,-0.013553012,-0.012567678,-0.015444671,-0.010409397,-0.013944398,train
5/18/2006,-0.010529972,-0.01222277,-0.00890235,-0.008218304,-0.0034168,-0.005072346,-0.00032404,-0.004260555,-0.000597634,train
5/19/2006,0.004039159,0.00650025,0.005228481,0.003236608,0.007307719,0.000847089,0.008397998,-0.005598463,0.006852129,train
5/22/2006,-0.021944187,-0.005755133,-0.002457557,-0.002058301,-0.008776278,0.002958903,0.00768979,-0.004302446,-0.007151327,train
5/23/2006,0.002216258,0.000186219,-0.004931718,-0.004721351,-0.007372963,-0.000421511,-0.014143626,-0.004654359,-0.007504004,train
5/24/2006,-0.004437183,-0.012361448,0.000617747,-0.002665352,0.009818741,0.007572338,0.003554758,0.002994579,0.001505284,train
5/25/2006,0.017008096,0.034453621,0.008916135,0.006797685,0.009238815,0.009593142,0.009311424,0.009259185,0.009580952,train
5/26/2006,0.016723569,0.003272203,0.008230661,0.005581182,0.004828399,0,0.010807812,0.005580005,0.00327215,train
5/30/2006,-0.0239326,-0.015915115,-0.014987336,-0.012972099,-0.019946788,-0.01253111,-0.010168833,-0.013179411,-0.015262859,train
5/31/2006,0.011260944,0.024049082,0.007063009,0.007096201,0.003923827,0.00377589,0.016471632,0.006282008,0.01079815,train
6/1/2006,0.010827793,0.002696445,0.011561025,0.010259857,0.016985941,0.005428613,0.010003126,0.014072997,0.0153939,train
6/2/2006,0.00949298,0.014791107,0.005730677,0.001456933,-0.003373862,-0.002084405,0.012057827,0.003892593,-0.002058787,train
6/5/2006,-0.030324398,-0.031993742,-0.016374146,-0.021784907,-0.015081958,-0.01429186,-0.012057827,-0.015660811,-0.01602344,train
6/6/2006,-0.008518696,-0.000913702,-0.002448888,-0.00387668,0,0.002958903,0.001864926,0.001642464,-0.005098588,train
6/7/2006,-0.023078073,-0.039147793,0.003365506,-0.011116217,-0.013820486,-0.000421511,-0.00373272,0.004585592,0.000300817,train
6/8/2006,-0.003247559,0.013970676,0.001831012,0.000604218,-0.004982486,0.003372164,0.003421645,0.001632762,-0.00150421,train
6/9/2006,-0.005218536,-0.01017532,-0.003359633,-0.008490083,-0.004004467,0.000841507,0.008350405,-0.007203788,-0.002411494,train
6/12/2006,-0.015820934,-0.020666955,-0.011073254,-0.012563536,-0.018729498,-0.005904752,0.00215357,-0.010239719,-0.013365546,train
6/13/2006,-0.017088511,-0.030028698,-0.019679096,-0.00308832,0.001021506,-0.003389916,-0.012057827,-0.002659406,-0.007983037,train
6/14/2006,0.013093587,0.025377802,-0.006011629,0.008623757,0.006613992,0.004235573,-0.007492922,0.00166334,0.00461337,train
6/15/2006,0.032811619,0.037366159,0.021971957,0.022438822,0.025038737,0.007998418,0.015239266,0.012221218,0.021551833,train
6/16/2006,-0.005964708,-0.002689476,-0.006359218,-0.000150623,-0.001484803,0.001137418,-0.000654241,-0.001285601,-0.002380113,train
6/19/2006,-0.020142761,-0.038392488,-0.006938113,-0.007847689,-0.004467684,-0.003796795,-0.013797256,-0.007617214,-0.005444733,train
6/20/2006,0.004327154,-0.004707455,0.002844456,-0.001212943,-0.001493437,0.007159744,0.002522858,-0.003663704,-0.003645979,train
6/21/2006,0.023954962,0.022166636,0.008170925,0.011763163,0.012871223,0.003769759,-0.000945777,0.004992174,0.009693604,train
6/22/2006,-0.005201504,0.004221556,-0.003762971,-0.006015016,-0.011875272,-0.001674209,-0.003473902,-0.005659762,-0.007869167,train
6/23/2006,0.008438942,0.021970939,-0.006619642,0.002711173,-0.002990954,-0.003355361,0.001581003,0.0010008,-0.00091173,train
6/26/2006,0.002904837,0.010992053,0.008815953,0.00270392,0.001995003,0.005447003,0.004097569,-0.003675616,0.005156799,train
6/27/2006,-0.012648154,0.001851021,-0.0097649,-0.009344613,-0.013544547,-0.004607092,-0.00378175,-0.010432434,-0.012789437,train
6/28/2006,0.002607398,0.017054294,0.005366639,0.00302395,0.006544255,0.004607092,0.002837575,0,0.000918929,train
6/29/2006,0.039258302,0.027968295,0.020876588,0.020914958,0.025267889,0.015755358,0.012826687,0.017105941,0.0215063,train
6/30/2006,0.004683678,0.003353857,-0.002779065,-0.00029571,-0.005396374,-0.004948623,0.003723083,0.005637485,0.00059913,train
7/3/2006,0.011768651,0.010691321,0.011681414,0.003543368,0.007351166,0.005771329,0.011087597,0.001982171,0.001496327,train
7/5/2006,-0.012079998,0.004522597,-0.009519405,-0.007395879,-0.015747924,-0.008254502,-0.006761196,-0.000990553,-0.00931337,train
7/6/2006,-0.00093529,-0.002606451,0.003080891,0.002668951,0.000991744,0.011537063,-0.005255848,0.003627214,0.000603327,train
7/7/2006,-0.007828657,-0.013665637,-0.004933755,-0.014917036,-0.009960843,-0.002050585,0.007719858,0.000987377,-0.007570093,train
7/10/2006,0.002511952,0.002994487,0.006777508,0.002701797,-0.011578376,0.006138836,0.005521298,0.00361022,0.001215218,train
7/11/2006,-0.001255103,0.01812543,0.000307452,0.002694362,0.004043274,0.005289688,0.007618499,0.002290977,-0.000911401,train
7/12/2006,-0.007247554,-0.003460634,-0.009871106,-0.010217244,-0.01832157,-0.00815023,-0.00486944,-0.003602188,-0.015926651,train
7/13/2006,-0.028550489,-0.009577228,-0.01593531,-0.01982659,-0.01657264,-0.0082165,-0.003667028,-0.010554184,-0.018383588,train
7/14/2006,0.001625693,0.011655463,-0.004102904,-0.014272392,-0.00261365,-0.009950533,0,-0.006319623,-0.012976541,train
7/17/2006,-0.013409655,-0.032876262,0.001895499,-0.003443872,0.003136234,0.002497079,0.00275188,0.003996111,0.006983866,train
7/18/2006,0.004271353,0.001250072,0.002207404,0.0046931,0.002085434,0.004561474,0.001525213,0,-0.006029104,train
7/19/2006,0.026529978,0.010300177,0.026112892,0.020083812,0.014477946,0.012335264,0.015128973,0.023321652,0.019853002,train
7/20/2006,-0.028170432,-0.024502552,-0.003997137,-0.020708109,-0.014477946,0.000817213,0.002399516,0.000973275,-0.01319142,train
7/21/2006,-0.013223552,-0.013672904,-0.005560421,-0.01004401,-0.010471811,-0.002043996,0.002394065,0.004530641,-0.009210695,train
7/24/2006,0.014864006,0.029658419,0.012927001,0.01627072,0.015148428,0.007337763,0.009222007,0.019188879,0.021465468,train
7/25/2006,0.015292082,0.017312181,0.002443419,-0.002797283,0.010827614,0.004862635,0.004137184,0.008515825,0.009015969,train
7/26/2006,-0.002262538,0.019940192,-0.001221305,-0.012842512,0.002560716,-0.004862635,0.003532572,0.004699977,-0.011517772,train
7/27/2006,-0.022252302,-0.008620953,-0.005819692,-0.001893723,-0.003073941,-0.006519315,-0.007965739,-0.005014111,-0.002193974,train
7/28/2006,0.018036098,0.000346074,0.017661563,0.011306808,0.017295188,0.009359204,0.006789665,0.005326752,0.012162901,train
7/31/2006,0.004216204,0.015118017,-0.001509949,-0.004068803,-0.001514809,-0.004872273,-0.004422709,-0.003443347,0.000620103,train
8/1/2006,-0.008123744,0.001193048,-0.003027724,-0.006290942,-0.014241677,-0.004895897,0.012334759,0,-0.009337825,train
8/2/2006,0.015860324,0.002041389,0.001817405,0.006290942,0.012219501,0.008957695,-0.000876361,0.006251642,0.008097672,train
8/3/2006,0.00608328,-0.008705571,0.004228325,0.008120309,0.003032123,0.002428655,-0.004978779,-0.008763612,0.006184137,train
8/4/2006,-0.00479975,-0.00843617,0.002107621,-0.002803059,-0.003032123,0.000404566,0.000293856,0.000314332,0.000308488,train
8/7/2006,0.00479975,0.010491686,-0.002107621,-0.004063228,-0.00354857,-0.002427902,-0.011810359,-0.003147459,-0.002159528,train
8/8/2006,-0.010589216,-0.005834131,-0.007259236,-0.008807916,-0.003561329,0.004447022,0.009459593,-0.000315479,-0.010243523,train
8/9/2006,0.000967686,0.008397133,-0.011910384,-0.015602844,0.00609785,-0.006474921,0.000294268,0.000945514,-0.013823899,train
8/10/2006,0.002574498,-0.008225055,0.004903222,0.007991041,0.004044172,0.010500289,-0.00147192,-0.000945514,0.013511413,train
8/11/2006,-0.011314012,0.00051596,-0.003061634,-0.005747388,-0.005565591,-0.00201043,-0.002359278,-0.004741655,-0.000312142,train
8/14/2006,-0.002604264,-0.020851638,0.001225876,0.001919524,0.008588307,0.00201043,0.00676769,0.002215722,0.002805854,train
8/15/2006,0.020965309,0.005078843,0.016705089,0.01805252,0.022875423,0.006407844,0.006431043,0.008499818,0.013912883,train
8/16/2006,0.017402786,-0.004201737,0.005406944,0.022040644,0.015609527,0.001196814,-0.009367535,0.008739226,0.01008109,train
8/17/2006,-0.006293477,-0.007042232,0.003290211,0.001227538,0.004346733,-0.001595806,-0.001177305,0.002482815,0.006060738,train
8/18/2006,0,0.015428326,0.001491858,-0.002456584,0.003848333,0.005972511,0.011127348,0.001548932,-0.000302572,train
8/21/2006,0,0.006588778,-0.003883891,-0.008954541,-0.006744017,0.002378692,0.002036538,-0.003410331,-0.010938753,train
8/22/2006,0.002837164,0.006718232,-0.000299144,0.003096756,0.000483753,-0.000791819,0.003481236,0.00310069,-0.000916963,train
8/23/2006,-0.001575498,-0.021167411,-0.002998577,-0.007448954,-0.004843119,-0.003176495,-0.010480468,-0.0006198,-0.008908177,train
8/24/2006,-0.007912567,0.012892532,0.00329772,-0.005309795,0.003876531,0.00515644,0.004088852,0.006792485,-0.005259045,train
8/25/2006,0.00317273,0.007759213,-0.005401693,0.000313118,0.00289662,-0.00158362,0,0.000615605,0,train
8/28/2006,-0.000950872,-0.014532557,0.007196206,0.004062039,0.009119773,0.003953853,0.007549118,0.006436492,0.009876547,train
8/29/2006,0.004113399,-0.006294154,-0.004191706,0.00249113,0.009036337,0.003545407,0.000867651,0.004572466,0.007344026,train
8/30/2006,0.000315644,-0.016979131,0.00299569,0.000932556,0.007077613,0.002748998,-0.005216282,0.000608191,0.000609754,train
8/31/2006,0.004723586,-0.006981497,0.001196016,0.002173259,-0.003768349,0.000784106,0.010117452,-0.00304398,0.003042275,train
9/1/2006,0.011246976,0.014799358,0.001492845,0.007106218,0.004238354,0.005470818,0.000862286,0.005169327,0.008168181,train
9/5/2006,0.005884772,0.013012279,0.003573494,0.002153207,0.005155636,-0.003513461,-0.010688766,-0.004559956,0.00300827,train
9/6/2006,-0.012430286,-0.034480268,-0.003275231,-0.010500835,-0.01649808,-0.002741462,-0.003782687,-0.003663177,-0.012392193,train
9/7/2006,-0.011004773,0.000904095,-0.007784296,-0.002486484,-0.005719947,-0.003535769,0.001455958,-0.007366323,0.003339884,train
9/8/2006,0.00378687,-0.025619471,0.005694676,0.001865644,0.008093627,0.005103032,0,0.007977861,0.009052309,train
9/11/2006,-0.027136315,-0.031443534,0.000597126,0.000931639,0.008498759,0.00741183,-0.003499511,0.006397503,0.007780112,train
9/12/2006,0.011583009,-0.006332179,0.012761843,0.009267846,0.017245486,0.000388625,-0.005272433,0.011473712,0.022982657,train
9/13/2006,0.00701308,0.020576483,0.007345264,0.010096585,0,-0.007409384,0.00205377,-0.002103705,0.00406963,train
9/14/2006,-0.003181475,-0.022503114,0.002339202,-0.004577113,0.002308272,0.005075475,-0.004111573,-0.001204075,-0.002614108,train
9/15/2006,-0.000866016,0.003419296,0.003049772,0.005146212,0.00249122,0.001095164,0.000356217,0.001600434,0.004245357,train
9/18/2006,0.012117443,0.023822257,-0.001171968,0.002441469,-0.000460739,-0.003917073,-0.002970046,-0.000301604,-0.005236936,train
9/19/2006,-0.012759508,-0.015180877,0.001757809,-0.003969994,-0.004621529,0.002352217,0.002079746,0.001508004,0.002040151,train
9/20/2006,0.008630421,-0.027133217,0.006708278,0.005492703,0.016081676,0.005855955,-0.00148505,0.003910408,0.007251754,train
9/21/2006,-0.008951523,0.012688782,-0.007001156,-0.009478521,-0.009618026,-0.008993253,-0.001487259,-0.006324591,-0.005506711,train
9/22/2006,-0.00096367,-0.004276633,0.001755052,-0.0049279,-0.006000337,0.000785082,-0.001192098,-0.006364395,-0.000872004,train
9/25/2006,0.005449405,0.001362985,0.010175977,0.011968908,0.017894716,-0.006298871,0.013912092,0.003944744,0.015298017,train
9/26/2006,0.019627176,0.021746397,0.005480942,0.0124298,0.006346123,0.001183953,-0.001470825,0.000907924,0.00855684,train
9/27/2006,-0.002197095,0.0164267,-0.004613623,0.002407516,-0.007711594,0.006291995,0.013741068,0.002719509,-0.001705628,train
9/28/2006,0.002823986,-0.003189424,0.0034626,0.006889391,0.004996526,-0.002354875,-0.003199248,-0.00181196,-0.00028471,train
9/29/2006,-0.008810684,0.004124833,-0.002884651,-0.00478751,-0.003176167,-0.002754122,-0.009952963,0.003319509,-0.005421459,train
10/2/2006,0.001894508,-0.011478598,-0.002313985,0.002994646,-0.007299661,-0.006721116,0.007328192,-0.005741223,0.002286296,train
10/3/2006,-0.013337891,-0.037405041,0.009795984,0.006260394,0.005479301,0.00118934,0.004080278,0.003025891,0.00852772,train
10/4/2006,0.001597559,0.014627543,0.011969319,0.014749449,0.015364282,0.010640773,0.004063415,0.008723423,0.014332149,train
10/5/2006,0.015832522,0.018986176,-0.000566722,0.0049659,-0.00044834,-0.003927841,-0.003191164,0,0.002786237,train
10/6/2006,0.00470214,0.000948908,-0.003407003,-0.00204165,0.00044834,-0.005525227,-0.0055368,-0.003901021,-0.001949675,train
10/9/2006,0.00809697,-0.015106878,0.00284014,0.001167642,0.002686889,0.003556119,-0.00087757,-0.002107071,0.006945266,train
10/10/2006,0.004641824,0.018517242,0,0.001456734,0.000894205,-0.003556119,0.007285861,-0.004227058,0.006072499,train
10/11/2006,-0.008993779,-0.016015414,-0.002556043,0.000291424,-0.000447056,0.001582009,0.002319673,-0.0003025,-0.002479652,train
10/12/2006,0.010228138,0.023177232,0.005387601,0.00840656,0.014644131,0.001579065,-0.000289489,0.006034838,0.013154704,train
10/13/2006,0.009818938,0.013615936,0.003670108,-0.002311965,0.004833723,-0.001974221,0.001158298,-0.003314433,-0.002726164,train
10/16/2006,0.007301487,0.02325469,-0.005368081,0.006633233,-0.000438313,0.0015798,0.00490839,0.001508004,-0.000819262,train
10/17/2006,-0.006996573,-0.010919121,0,-0.005476582,-0.008367929,-0.001975224,0.004311217,0.002708868,-0.003558105,train
10/18/2006,-0.003669428,-0.006425037,0.002828534,-0.002604254,-0.002657034,0.003946331,0.010838191,0.010762094,0.000821923,train
10/19/2006,0.006717422,0.020415911,-0.006518162,-0.002320984,0.00309903,0.002360434,0.003963968,-0.000892259,-0.00054811,train
10/20/2006,-0.00549235,-0.013076327,-0.001137778,-0.004366098,0.006170024,0.003530015,0.006197363,0.00770839,-0.00137143,train
10/23/2006,0.006405125,0.001826275,0.006525378,0.005236929,0.006132708,0.00974085,0.001122629,0.002654466,0.013090189,train
10/24/2006,0.011487539,0.018083978,-0.000282211,0.000580283,-0.007011558,-0.00310673,0.000841009,-0.00324537,0.003785554,train
10/25/2006,-0.000902584,0.017057831,0.004234223,0.000869869,0.008756845,0.006590726,0.010594166,-0.005927739,-0.003514941,train
10/26/2006,0.002103915,-0.002293204,0.007016994,-0.000289922,0.005217039,0.00654703,-0.00444702,0.003857186,0.013719256,train
10/27/2006,0.002398817,-0.008155725,-0.007580702,-0.007272868,-0.013095033,-0.003460677,-0.003627539,-0.004154674,-0.009934725,train
10/30/2006,0.002691828,-0.018144961,0.000281804,0.003206385,0.003508949,-0.004246483,-0.000559274,-0.005665673,0.006186982,train
10/31/2006,0.00179064,0.010280411,-0.001691836,-0.002330676,0.001312376,-0.00077384,0.001118144,-0.004195167,-0.00214752,train
11/1/2006,-0.007782387,-0.010280411,-0.006229027,-0.004971707,-0.004381614,-0.007773388,0.006127408,-0.007233472,-0.007823993,train
11/2/2006,0.003299918,0.003980794,-0.002843999,-0.003523738,-0.006167619,-0.00156158,-0.004731778,0.00542978,-0.001084231,train
11/3/2006,-0.003299918,0.021790068,0,-0.002062025,0,-0.004700533,-0.007280773,-0.005127164,-0.00762085,train
11/6/2006,0.01224438,0.007217714,0.011609618,0.008805513,0.011860616,0.003527801,-0.004507059,0.012022845,0.012220022,train
11/7/2006,-0.00327017,-0.007747717,0.002249856,0.011332527,0.005226438,0.001563742,-0.003393606,0.007737995,0.002695428,train
